,prob,Longitude,Latitude
223,0.03826136,120.903858,15.041482
224,0.310750428,120.855113,15.051233
225,0.247957756,120.855728,15.050153
226,0.006533842,120.901235,15.038882
227,0.10549323,120.845025,15.01735
228,0.483309884,120.875877,15.034007
229,0.7219355,120.8746,15.03463
230,0.582315418,120.871877,15.03593
231,0.746411444,120.884497,15.032995
232,0.244615806,120.908645,15.045403
233,0.323785419,120.892068,15.037618
234,0.300813599,120.861655,15.04302
235,0.078278516,120.903552,15.043512
236,0.292100393,120.865407,15.036103
237,0.236053626,120.856663,15.049067
238,0.014934401,120.906672,15.03629
239,0.011774982,120.907705,15.036525
240,0.311814161,120.896873,15.050782
241,0.098107886,120.897343,15.040985
242,0.007358813,120.901277,15.038915
243,0.514540957,120.875522,15.033025
244,0.745957628,120.884515,15.03302
245,0.166189532,120.863607,15.03576
246,0.016740169,120.90741,15.036002
247,0.734545632,120.884318,15.033323
248,0.750488223,120.884395,15.03341
249,0.286765166,120.892188,15.037863
250,0.26468631,120.895625,15.039793
251,0.677512354,120.875763,15.017147
252,0.054694061,120.85847,15.022985
253,0.185438887,120.895317,15.052888
254,0.035537448,120.85741,15.02226
255,0.715633487,120.874987,15.049187
256,0.451829448,120.892448,15.0384
257,0.486692388,120.892348,15.03821
258,0.377411511,120.897797,15.06236
259,0.475384844,120.901817,15.062527
260,0.410785842,120.889572,15.056402
261,0.012996588,120.90478,15.037118
262,0.642615082,120.88768,15.039143
263,0.070993425,120.9079,15.036708
264,0.207832711,120.862568,15.03554
265,0.149667417,120.91536,15.040383
266,0.302774971,120.921935,15.044803
267,0.414977049,120.876082,15.025423
268,0.589830124,120.874827,15.033112
269,0.013034821,120.9025,15.035267
270,0.004093433,120.857905,15.026355
271,0.0470447,120.835207,15.031758
272,0.511562997,120.880707,15.046282
273,0.497429187,120.901077,15.06205
274,0.162979827,120.896753,15.041853
275,0.434641085,120.889515,15.056382
276,0.473872112,120.86655,15.021032
277,0.484310039,120.912515,15.046927
278,0.514002254,120.87638,15.02363
279,0.221670788,120.916413,15.040613
280,0.298442786,120.853277,15.055192
281,0.046318038,120.857717,15.021543
282,0.54361965,120.871863,15.036227
283,0.345908148,120.892048,15.053533
284,0.057729281,120.901443,15.041403
285,0.400747213,120.914318,15.04515
286,0.007788163,120.90924,15.034528
287,0.631968779,120.881675,15.053945
288,0.220604037,120.856955,15.048657
289,0.247918235,120.859208,15.046582
290,0.013667933,120.910302,15.036088
291,0.44290593,120.891253,15.037485
292,0.198214957,120.89855,15.048655
293,0.050929411,120.908812,15.028817
294,0.4665455,120.871202,15.03469
295,0.815472615,120.860907,15.043925
296,0.00844374,120.902703,15.038667
297,0.01961585,120.903762,15.03794
298,0.7946602,120.872488,15.037707
299,0.523678239,120.88588,15.041665
300,0.353284027,120.863647,15.040387
301,0.320776111,120.889815,15.055838
302,0.158171763,120.916572,15.038502
303,0.275277105,120.860967,15.043852
304,0.093714024,120.854653,15.019917
305,0.29170445,120.869052,15.035467
306,0.406093204,120.872223,15.03412
307,0.250661198,120.919195,15.041892
308,0.526059481,120.885993,15.041405
309,0.252883542,120.895903,15.049377
310,0.54452261,120.878223,15.043617
311,0.684146588,120.882113,15.052815
312,0.447420278,120.899333,15.062045
313,0.215639766,120.897582,15.049678
314,0.250864627,120.868685,15.035892
315,0.334601622,120.904783,15.027162
316,0.034915782,120.857685,15.021827
317,0.092502698,120.899167,15.041905
318,0.582444834,120.605932,14.982893
319,0.878246578,120.586535,14.90767
320,0.205910566,120.702893,14.980352
321,0.773912011,120.72103,14.959263
322,0.300691955,120.717793,14.950812
323,0.360482951,120.702925,14.980293
324,0.797758623,120.717573,14.947603
325,0.394428065,120.701005,14.980607
326,0.195474129,120.730877,14.952807
327,0.321570507,120.731762,14.962675
328,0.321144192,120.73503,14.974987
329,9.28e-09,120.698598,14.977805
330,0.168542707,120.733388,14.970942
331,0.21236419,120.699432,14.976273
332,0.627368591,120.717668,14.949475
333,0.248453092,120.701212,14.973987
334,0.40801262,120.70067,14.980012
335,0.351043796,120.71767,14.950042
336,0.372834454,120.702617,14.98071
337,0.442204684,120.729462,14.955945
338,0.240831895,120.70104,14.980363
339,0.634169457,120.699612,14.97838
340,0.089514268,120.699433,14.97753
341,0.543415484,120.733837,14.968367
342,0.219432622,120.700497,14.979698
343,0.522482913,120.700815,14.980215
344,0.453016153,120.736387,14.974712
345,0.78169555,120.712326,15.004561
346,0.764672085,120.63105,15.00655
347,0.813693841,120.5876095,14.93444135
348,1.81e-09,120.28,15.421
349,0.850472979,120.886513,15.041179
350,0.622244659,120.70649,14.984448
351,0.784895009,120.6241233,15.01341
352,0.727172891,120.730892,14.952857
